region_rus,year,basket,depr,gender,grp,invest,manuf,middle,mining,old,pat_inv,pat_mod,pop,RD_exp,stud,unem,vig
Самарская область,2011,9325.1,52.8,1186,834149.3,182575,689251,60.8,145226,24.3,387,333,3214.7,14406.9,150.5,5.1,616
Самарская область,2012,9919.1,53.7,1187,937434.5,213022,757031,59.9,171702,24.9,419,424,3213.7,17601.1,141.7,3.4,512
Самарская область,2013,10658.2,53.5,1187,1048545.8,269737,780879,59.1,186506,25.3,503,418,3212.3,18953.8,130.3,3.2,557
Самарская область,2014,11764.5,53.4,1186,1149147.8,321760,833357,58.2,205669,25.8,423,417,3212,14596.4,119.1,3,535
Самарская область,2015,13097.2,53.7,1189,1264910.3,302884,928775,57.1,244656,26.3,488,291,3209.3,17353.3,111,3.4,529
Самарская область,2016,13819.5,55.1,1188,1364822.2,256775.988,938869,56.3,240374,26.7,350,283,3204.8,11842.3,102.8,4.1,490
Самарская область,2017,13895,56.3,1187,1449005.7,259544.251,NA,55.5,NA,27.2,418,268,3198.6,14246.9,99.9,4.2,514
Самарская область,2018,14336.5,57.5,1186,1625558.7,264988.744,NA,54.9,NA,27.6,451,276,3188.3,14040.2911,96.9,3.7,500
Самарская область,2019,14902.3,57.7,1182,1687924.3,293732.013,NA,55.9,NA,26.6,444,229,3181.3,19474.615,94.6,3.9,494
Самарская область,2020,15977.52,59.8,1183,NA,278532.018,NA,55.6,NA,26.9,402,162,3166.8,16723.8,94.8,4.4,563
Саратовская область,2000,2166.7,46.08533429620268,1154,63068.2,13506,NA,59.3,NA,22,147,71,2705,573.706,83.4,9.8,770
Саратовская область,2001,2644.4,48.70205390512968,1163,83665.7,14397.842,NA,59.8,NA,22.200000000000003,159,100,2690.7,825.101,95.4,9.7,758
Саратовская область,2002,2932.1,55.05687304569713,1172,97326.4,17630.7238953759,NA,60.5,NA,22.299999999999997,164,94,2672.8,1010.221,106.4,7.6,774
Саратовская область,2003,3214.6,45.07663801874385,1176,119909,20732.915679944428,NA,61.1,NA,22.300000000000004,231,137,2651.5,1221.019,113.4,10.6,757
Саратовская область,2004,3676.8,44.3,1179,151636.9,24336.89492184565,NA,61.5,NA,22.299999999999997,222,164,2627.6,1308.05,120.9,10,728
Саратовская область,2005,4056.6,47,1183,170930.5,40435,78374,61.7,10075,22.5,220,142,2603.4,1072.1,124.4,9.2,724
Саратовская область,2006,4532.6,48.858287390528915,1185,204291.2,46992.637774618815,92991,61.8,11071,22.900000000000006,230,207,2581.8,1047.227,125.9,8.2,842
Саратовская область,2007,5215.4,47.26691622794684,1187,252867.2,56709.5856907052,125971,61.7,13716,23.200000000000003,229,193,2565.3,1506.352,126.6,8,710
Саратовская область,2008,5829.1,46.931987608792255,1188,321747.2,83221,159588,61.4,15171,23.6,263,223,2551.8,1825.018,129.6,7.8,712
Саратовская область,2009,6394.2,48.83904137556747,1188,326370.4,67760,130222,60.9,12185,24.000000000000007,298,171,2540.4,1866.592,130.7,8.8,719
Саратовская область,2010,7091.4,50.6,1188,376169.4,80041,168256,60.4,14205,24.5,257,156,2527.4,2365.3,121.4,6.3,729
Саратовская область,2011,7545,52.8,1189,431028,101406,208323,59.9,18191,24.9,239,161,2514,2693.2,110.6,6,753
Саратовская область,2012,8105.2,54,1189,478275.8,117646,246788,59.2,20837,25.3,301,200,2506,3020.7,103.3,5.4,741
Саратовская область,2013,8899.1,53.5,1188,526178.9,125834,242266,58.5,20374,25.7,250,222,2499.9,2843.2,96.9,5.2,823
Саратовская область,2014,10318.2,53.8,1187,566646.1,137421,275766,57.7,20222,26.2,185,194,2494.8,3298.3,90.8,4.6,778
Саратовская область,2015,11447.6,54.2,1186,625176.8,140129,342515,56.9,30646,26.7,217,113,2490.3,3577.7,84.5,4.7,1055
Саратовская область,2016,12071.9,56.2,1184,700848.6,141337.313,346434,56.2,25803,27.2,168,117,2483.4,4387.7,80,5.1,1067
Саратовская область,2017,12302.7,57.6,1183,728946.4,145163.596,NA,55.6,NA,27.7,217,130,2471.1,4464,76,4.8,994
Саратовская область,2018,12937.5,58.4,1180,773838.6,154864.095,NA,55,NA,28.2,180,168,2451.9,4484.2737,74.6,5,1014
Саратовская область,2019,13202.3,59.4,1180,811772.2,162120.283,NA,56,NA,27.3,223,126,2431.4,6209.5951,73.6,4.3,939
Саратовская область,2020,14137.97,60.6,1179,NA,167233.165,NA,55.7,NA,27.6,189,84,2408.5,6809.4,70.9,5.6,885
Ульяновская область,2000,1810.8,39.12218393851047,1155,30415,4187,NA,59.6,NA,20.999999999999993,233,27,1420.5,908.631,32.8,6.6,183
Ульяновская область,2001,2303.5,42.496788629677205,1162,38563.6,5004.621,NA,60.2,NA,21.200000000000003,191,67,1404.7,1277.238,37.2,8.6,208
Ульяновская область,2002,2812.2,47.306304170288996,1169,45677,6115.375085096197,NA,61,NA,21.299999999999997,215,108,1387.4,1413.719,42.4,6.1,191
Ульяновская область,2003,3120.1,43.414516628617974,1173,55184.3,6917.039889990694,NA,61.8,NA,21.400000000000006,241,89,1372.9,1775.542,46.9,7.3,185
Ульяновская область,2004,3638.8,44.9,1178,67501,11473.954063027997,NA,62.4,NA,21.500000000000007,255,58,1360.7,2115.893,50.9,9.5,230
Ульяновская область,2005,4105.7,46,1181,80584.4,14711,58372,62.9,3064,21.699999999999996,240,105,1347.5,2534,54.4,7.7,245
Ульяновская область,2006,4464.1,45.85864979840432,1184,101950.3,21881.590878227566,70656,63,3441,22.099999999999994,258,237,1333.1,2632.199,55.4,6.8,256
Ульяновская область,2007,5246,45.819647618101165,1184,124676.2,34970.26317123741,92585,62.9,3940,22.6,229,142,1321.1,3033.532,55.3,4.6,285
Ульяновская область,2008,5966.3,44.88772371906179,1184,150680.3,48507,104196,62.6,4671,22.999999999999993,245,142,1312.4,3615.792,57.5,7,272
Ульяновская область,2009,6410.2,45.57454870979213,1183,154247.4,49500,82329,62,4199,23.599999999999994,192,165,1305.2,4331.229,57.2,8.9,273
Ульяновская область,2010,7371,45.4,1184,178235.4,47993,111776,61.4,5089,24.2,149,169,1296.1,5154.1,57.3,8.8,285
Ульяновская область,2011,7927.8,46.2,1183,223672.7,59226,134265,60.6,7135,24.8,214,166,1286.3,7830.2,53.8,6.8,294
Ульяновская область,2012,8552.3,46.6,1182,240556.1,72985,157823,59.7,8891,25.5,233,213,1278.3,8551.6,49.3,5.6,281
Ульяновская область,2013,9727.5,46.9,1180,265288.7,76835,164837,58.7,10212,26.1,177,174,1271,8706.4,45.9,5.5,280
Ульяновская область,2014,10679.5,48,1176,278808.2,77178,185638,57.7,11475,26.8,155,229,1265.1,8785.9,42.5,4.8,274
Ульяновская область,2015,11947.6,46.1,1176,304479.1,79461,235075,56.6,12851,27.5,243,127,1260.1,8891,39.3,4.9,320
Ульяновская область,2016,13022.9,48.3,1176,366954.7,70575.622,235879,55.6,9541,28.2,142,131,1255.2,8778.9,36.8,4.6,306
Ульяновская область,2017,13607.5,50.6,1175,374827.9,84093.664,NA,54.6,NA,28.9,223,163,1249.8,13688.4,36.9,4.4,283
Ульяновская область,2018,14400,52.2,1173,386675.4,82923.673,NA,53.9,NA,29.5,110,246,1242.5,12092.069300000001,36.3,3.7,291
Ульяновская область,2019,14770.7,54,1173,420318.4,79731.788,NA,54.7,NA,28.6,156,196,1234.1,11510.554900000001,35.6,3.8,294
Ульяновская область,2020,15663.35,55.8,1174,NA,80584.701,NA,54.2,NA,29.1,138,196,1224.1,11049.8,35.2,4.9,257
Курганская область,2000,1962.5,46.87569457821507,1157,18705.2,2522,NA,58.1,NA,21.6,28,16,1053.3,68.786,19.8,12.9,85
Курганская область,2001,2493.1,44.62861750739181,1163,25379.6,3210.4,NA,58.6,NA,21.800000000000004,35,23,1039,99.373,22.7,13.1,86
Курганская область,2002,2895.7,56.58888434410447,1167,29940.8,4107.8684150540785,NA,59.5,NA,21.700000000000003,37,26,1023.5,106.303,25.4,10.7,89
Курганская область,2003,3291.4,48.25440542677173,1171,37046.2,5879.335549627167,NA,60.5,NA,21.599999999999994,62,22,1007.8,113.809,27.4,9.4,100
Курганская область,2004,3665.9,48.8,1174,42470.6,6059.159115156444,NA,61.1,NA,21.699999999999996,47,39,990.3,126.047,29.9,12.4,92
Курганская область,2005,4146.1,50.5,1177,50245.8,8628,24593,61.5,306,21.900000000000006,46,24,971.4,110.6,33.6,11.4,102
Курганская область,2006,4639.1,47.48818518050909,1178,68434.5,13916.390490345617,32589,61.3,511,22.5,74,47,953.9,138.268,35.6,12.2,106
Курганская область,2007,5375.8,50.02690973360156,1179,81076,19042.548338446006,41721,60.9,844,23.000000000000007,47,41,940.3,147.321,37.5,8.5,110
Курганская область,2008,6163,52.43342249746365,1179,106223.2,33437,50642,60.5,1152,23.299999999999997,77,52,929.9,198.916,39.1,9.3,117
Курганская область,2009,6806.4,55.485847305185196,1179,107914.5,35021,39211,59.7,1186,23.89999999999999,84,45,921.9,177.276,38.9,13.2,116
Курганская область,2010,7728.1,60.5,1179,117879.5,25573,53376,58.8,1582,24.6,51,27,913.7,213.5,37.7,12.1,111
Курганская область,2011,8381.5,62.8,1178,136325.1,29862,60016,57.7,1846,25.3,50,57,902.5,218.7,33.9,10,157
Курганская область,2012,9015.9,63.2,1179,146045.5,36213,67496,56.4,2511,26.1,84,71,891,298.6,30.8,8.7,155
Курганская область,2013,9676.4,58.6,1177,167037.9,33207,74654,55.3,2447,26.7,70,84,881.5,267.1,27.4,7.5,135
Курганская область,2014,11069.7,52.8,1176,170310.3,32762,75431,54.2,2320,27.3,56,59,873.5,272.9,23.8,7,135
Курганская область,2015,12602.5,54.9,1176,179436.3,27842,88316,53.1,2442,27.9,40,27,865.9,291.7,21.2,7.5,180
Курганская область,2016,13520.7,55,1176,202100.4,29253.811,93561,52.3,3493,28.5,46,27,858,330.5,17.9,8.4,179
Курганская область,2017,13772.9,57.6,1174,209985.5,22851.232,NA,51.5,NA,29.1,59,28,849.8,346.7,17.5,9.1,155
Курганская область,2018,14495.7,58.5,1172,215589.9,27150.695,NA,50.8,NA,29.8,44,42,840.1,355.6826,16.6,8,128
Курганская область,2019,14882.9,60.8,1170,233468.6,40743.333,NA,51.8,NA,28.8,46,39,830.9,352.139,14.9,7.8,143
Курганская область,2020,15579.47,60.4,1169,NA,39979.47,NA,51.5,NA,29.1,50,20,822.9,356,14.7,8.2,186
Свердловская область,2000,2260.6,47.623999688575736,1156,156077,25895,NA,60.9,NA,20.500000000000007,422,137,4561.7,2191.674,153.9,10,2469
Свердловская область,2001,2724.1,50.26622597298687,1162,199859.1,30218.91,NA,61.5,NA,20.599999999999994,360,161,4530,3307.897,174.8,7.8,2447
Свердловская область,2002,3228.3,56.11176260323711,1166,234866.4,40885.88391193544,NA,62.2,NA,20.599999999999994,480,204,4495.8,3819.488,180.6,8.5,2361
Свердловская область,2003,3493.7,45.13600993649853,1171,284576.3,53700.19120147606,NA,62.9,NA,20.500000000000007,535,290,4455.8,4767.079,196,7.6,2360
Свердловская область,2004,3909.3,49,1176,364368.8,75901.3123787773,NA,63.2,NA,20.599999999999994,489,292,4414.1,5459.69,208.8,7.3,2360
Свердловская область,2005,4479.5,51.7,1180,475575.5,91019,470694,63.4,34106,20.800000000000004,470,235,4375.3,6319.8,208.9,6.8,2299
Свердловская область,2006,4998.6,52.891928915606634,1181,653908.3,133475.90866342152,602507,63.3,37894,21.10000000000001,467,360,4343.5,7997.136,211.1,7,2237
Свердловская область,2007,5938.4,53.10394591397042,1182,820792.5,187313.98539928382,746141,62.9,49355,21.6,492,328,4325.3,9738.087,214.4,5.2,2211
Свердловская область,2008,6905.4,53.260531321908644,1183,923550.8,242634,823496,62.5,54595,21.900000000000006,505,326,4317.2,11170.547,220.8,4.8,2156
Свердловская область,2009,7619.6,53.29531327725591,1183,825267.4,200368,647765,61.6,39051,22.499999999999993,634,336,4311.4,11037.099,218.5,8.2,2256
Свердловская область,2010,8747.9,54.6,1184,1046600.1,264462,902605,60.9,61206,23,533,323,4302.8,12712.1,204.2,8.4,2229
Свердловская область,2011,9307,54.8,1182,1291019.1,333451,1094825,60.2,70638,23.4,382,359,4302.4,15533.5,186.2,7.2,2580
Свердловская область,2012,10094.9,55.2,1181,1484879,351637,1212347,59.3,62710,23.8,493,365,4311.7,17499.5,175.9,5.8,2570
Свердловская область,2013,10867.5,57.8,1181,1568655.2,352916,1257113,58.3,54804,24.2,475,412,4318.2,21428.1,166.6,5.9,2644
Свердловская область,2014,11770.3,58.5,1180,1659783.9,371631,1343307,57.3,52059,24.6,455,384,4324.1,26144.9,146.4,6.1,2657
Свердловская область,2015,13093.5,58.5,1180,1822835,349964,1659144,56.3,56178,25.1,509,267,4328.7,26259.1,135.4,6.5,3009
Свердловская область,2016,14028,57.1,1180,2109619.1,328402.53,1642785,55.4,54118,25.5,411,265,4329.7,29624,121.1,6.2,2746
Свердловская область,2017,14542.9,58.5,1180,2259526,320111.121,NA,54.7,NA,25.8,479,289,4327.3,32186.3,124.9,5.5,2674
Свердловская область,2018,14839.8,59.7,1179,2423689.4,378662.02,NA,54.1,NA,26.2,495,309,4320.5,30053.580100000003,119.9,4.8,2637
Свердловская область,2019,15303.1,60.2,1177,2529549.3,392686.696,NA,55.1,NA,25.2,481,306,4313.2,28017.6858,119.4,4.2,2627
Свердловская область,2020,15921.13,61.3,1176,NA,381127.382,NA,54.9,NA,25.3,475,196,4300.4,29366.5,119.4,5.8,2605
Тюменская область,2000,2759.8,38.01390662157091,1041,570790.2,200065,NA,66.3,NA,10.600000000000009,150,48,3226.3,862.698,81.7,10.8,436
Тюменская область,2001,3335.2,35.76755714232088,1048,753119.2,267293.424,NA,67,NA,10.599999999999994,151,60,3242.8,1175.519,98,10.5,452
Тюменская область,2002,3994.1,49.81156264993732,1055,898722.4,304978.54402033635,NA,67.8,NA,10.600000000000009,210,109,3260.7,1696.78,132.6,8.7,494
Тюменская область,2003,4475.5,50.43616737940464,1059,1117514.4,349711.6394552808,NA,68.6,NA,10.700000000000003,257,167,3275.8,2116.557,149.5,8.3,510
Тюменская область,2004,5104.8,51,1062,1536733.7,393502.56792343804,NA,69.1,NA,10.800000000000011,187,1500,3285,2232.781,156.4,8.6,497
Тюменская область,2005,5814.7,53,1065,2215584.4,420875,300769,69.3,1656325,11.100000000000009,178,99,3291.1,2726.8,166.3,6.7,508
Тюменская область,2006,6585.3,54.28470167476783,1068,2551355.4,564886.6716315112,416889,69.3,1978788,11.5,160,179,3300.3,3812.124,168.4,6.9,600
Тюменская область,2007,7440.2,54.498274254159405,1070,2758813.1,775868.0213580667,481550,68.9,2035408,11.899999999999991,169,146,3318.7,5780.295,169.4,5.9,635
Тюменская область,2008,8747,55.02453525535442,1073,3121401.3,1025474,656210,68.4,2323781,12.299999999999997,197,151,3341.1,6232.373,168.9,6.7,702
Тюменская область,2009,9586.8,56.429285133177174,1075,2870284,957021,568902,67.5,2192210,13,199,155,3365.3,6286.614,162.1,6.8,609
Тюменская область,2010,10507.5,58.4,1076,3301573.3,1049693,751271,66.7,2444036,13.5,182,119,3392,7609.5,154.3,6.9,749
Тюменская область,2011,11085.9,59,1071,4112596,1298360,906594,66,3060890,13.9,127,121,3432.4,6226.3,142.8,5.8,919
Тюменская область,2012,11799.6,58.7,1069,4625467.5,1456957,995337,65.1,3605421,14.3,154,135,3485.1,8964.9,131.9,5.2,917
Тюменская область,2013,12655.5,60.5,1070,4950207.4,1566734,1103937,64,3506043,14.9,149,155,3528.5,9184.8,121.8,4.7,853
Тюменская область,2014,13655.5,61.7,1070,5295348.5,1736244,1084590,62.9,3680429,15.5,152,169,3563.8,10512.9,110.7,4.7,926
Тюменская область,2015,15158.8,62.9,1072,5851557.8,1762857,1323802,61.7,4235443,16.2,193,129,3598.4,14171.8,95.2,4.9,998
Тюменская область,2016,15967.4,63.5,1070,6125961.8,2132093.771,1382838,60.7,4328054,16.9,164,133,3637.7,14117,87.9,4.6,1119
Тюменская область,2017,16412,63.1,1069,7097070.2,2291140.946,NA,59.8,NA,17.5,231,107,3676.2,16373.6,83.9,3.9,908
Тюменская область,2018,16904.5,62.1,1068,8875003.7,2305856.691,NA,59.1,NA,18.2,195,120,3708.2,17178.128,80.3,3.1,701
Тюменская область,2019,17449.1,62.6,1068,8919088.8,2233019.866,NA,59.8,NA,17.5,204,80,3740.3,18870.771,76,3,658
Тюменская область,2020,18472.28,63.2,1070,NA,2403603.864,NA,59.3,NA,18.1,161,66,3767.2,19987.1,72.3,3.6,642
Ханты-Мансийский автономный округ - Югра,2000,2926.4,38.4524351214215,1003,403822.2,107173,NA,69.5,NA,6.299999999999997,NA,NA,1371.5,302.478,13.6,11.4,79
Ханты-Мансийский автономный округ - Югра,2001,3506.2,36.99286349597652,1005,497981.4,153710.304,NA,70,NA,6.5,NA,NA,1397.7,490.606,15.5,11.3,77
Ханты-Мансийский автономный округ - Югра,2002,4328.5,49.11223141066378,1012,552483.5,157281.72397818393,NA,70.6,NA,6.800000000000011,NA,NA,1424.8,663.023,29.4,10.1,101
Ханты-Мансийский автономный округ - Югра,2003,4805.8,50.99601830321019,1017,717219.7,163212.00191116327,NA,71.4,NA,7,NA,NA,1445.6,880.094,49.3,9.3,164
Ханты-Мансийский автономный округ - Югра,2004,5635.4,53.2,1021,956196.5,192204.57479555902,NA,71.7,NA,7.3999999999999915,NA,NA,1457.9,1075.916,49.9,9.6,166
